customer_id,customer_name,city,signup_date,customer_type
632,Customer_632,JP Nagar,2022-02-03,New
633,Customer_633,Residency Road,2022-10-18,Returning
634,Customer_634,Malleshwaram,2023-08-11,New
635,Customer_635,HSR,2023-11-14,New
636,Customer_636,BTM,2022-08-12,Returning
637,Customer_637,Indiranagar,2023-10-03,Returning
638,Customer_638,BTM,2023-04-29,New
639,Customer_639,Whitefield,2023-02-17,Returning
640,Customer_640,Whitefield,2022-11-22,New
641,Customer_641,BTM,2023-03-13,Returning
642,Customer_642,Kalyan Nagar,2022-08-23,Premium
643,Customer_643,HSR,2022-06-21,Returning
644,Customer_644,JP Nagar,2022-01-26,Returning
645,Customer_645,Koramangala 5th Block,2022-07-03,Returning
646,Customer_646,Indiranagar,2023-11-14,New
647,Customer_647,Bellandur,2023-01-30,New
649,Customer_649,Jayanagar,2022-07-04,Returning
650,Customer_650,Marathahalli,2023-08-25,New
651,Customer_651,HSR,2023-07-06,Returning
652,Customer_652,Ulsoor,2022-01-21,Returning
653,Customer_653,Koramangala 4th Block,2022-06-23,New
654,Customer_654,HSR,2023-04-01,Returning
655,Customer_655,Richmond Road,2023-07-22,Returning
656,Customer_656,BTM,2023-11-28,Returning
657,Customer_657,BTM,2022-03-13,New
658,Customer_658,Bannerghatta Road,2023-01-25,Returning
659,Customer_659,Jayanagar,2023-07-09,New
660,Customer_660,Marathahalli,2022-04-02,New
661,Customer_661,Old Airport Road,2022-12-28,New
663,Customer_663,Kalyan Nagar,2023-05-01,Returning
664,Customer_664,Sarjapur Road,2023-12-28,New
668,Customer_668,Wilson Garden,2023-09-14,New
669,Customer_669,Electronic City,2023-02-25,Returning
670,Customer_670,Cunningham Road,2023-06-25,Returning
671,Customer_671,JP Nagar,2023-03-22,Premium
672,Customer_672,Ulsoor,2023-10-15,Returning
673,Customer_673,Koramangala 5th Block,2022-06-28,Returning
674,Customer_674,Koramangala 5th Block,2022-11-18,New
675,Customer_675,Indiranagar,2023-09-26,New
676,Customer_676,Indiranagar,2022-03-01,Returning
678,Customer_678,Koramangala 5th Block,2023-03-23,New
679,Customer_679,Indiranagar,2022-03-06,New
680,Customer_680,Brookefield,2023-08-18,Returning
681,Customer_681,Brookefield,2023-05-09,New
682,Customer_682,JP Nagar,2023-06-02,New
685,Customer_685,Electronic City,2023-11-18,Returning
686,Customer_686,HSR,2022-09-23,Returning
687,Customer_687,Bannerghatta Road,2023-05-03,New
689,Customer_689,BTM,2022-01-03,New
690,Customer_690,BTM,2023-02-25,New
691,Customer_691,Rajajinagar,2022-01-11,New
692,Customer_692,Marathahalli,2023-08-30,New
693,Customer_693,BTM,2023-03-20,New
694,Customer_694,Marathahalli,2023-08-22,Returning
695,Customer_695,BTM,2023-02-13,New
696,Customer_696,JP Nagar,2022-09-02,New
697,Customer_697,MG Road,2022-07-16,Premium
698,Customer_698,BTM,2022-05-15,Returning
699,Customer_699,JP Nagar,2023-10-14,Returning
700,Customer_700,Indiranagar,2022-12-09,Returning
701,Customer_701,Koramangala 5th Block,2023-10-16,New
703,Customer_703,Residency Road,2023-06-11,New
704,Customer_704,Indiranagar,2022-08-05,Returning
705,Customer_705,Koramangala 5th Block,2023-08-02,Returning
706,Customer_706,Ejipura,2022-07-08,Returning
707,Customer_707,Koramangala 6th Block,2023-03-19,New
708,Customer_708,Bellandur,2022-04-22,Premium
709,Customer_709,Koramangala 5th Block,2022-05-03,New
710,Customer_710,BTM,2023-04-14,New
711,Customer_711,HSR,2022-11-10,New
712,Customer_712,MG Road,2022-01-22,Returning
713,Customer_713,Koramangala 7th Block,2022-07-17,Returning
714,Customer_714,Ulsoor,2022-11-27,New
715,Customer_715,Ejipura,2022-10-17,Returning
716,Customer_716,HSR,2023-02-22,New
717,Customer_717,Frazer Town,2023-09-02,Returning
719,Customer_719,Banaswadi,2022-06-20,Returning
721,Customer_721,Bannerghatta Road,2023-09-24,New
723,Customer_723,BTM,2022-03-22,New
724,Customer_724,BTM,2023-05-11,New
725,Customer_725,Marathahalli,2022-02-28,Returning
726,Customer_726,Koramangala 1st Block,2023-02-09,Premium
727,Customer_727,Marathahalli,2023-05-19,New
728,Customer_728,Koramangala 6th Block,2022-04-22,Premium
729,Customer_729,Whitefield,2022-06-25,Returning
730,Customer_730,HSR,2023-03-28,New
732,Customer_732,Residency Road,2022-07-15,Returning
733,Customer_733,Marathahalli,2023-02-04,Premium
734,Customer_734,Electronic City,2022-10-29,New
735,Customer_735,Frazer Town,2022-05-11,Returning
736,Customer_736,JP Nagar,2022-10-10,New
737,Customer_737,Marathahalli,2022-06-10,Returning
738,Customer_738,Church Street,2022-08-13,Returning
739,Customer_739,Kammanahalli,2023-09-02,New
741,Customer_741,Koramangala 5th Block,2022-03-19,Returning
742,Customer_742,Koramangala 7th Block,2022-04-30,New
743,Customer_743,BTM,2022-03-01,New
744,Customer_744,Electronic City,2022-12-13,New
745,Customer_745,Indiranagar,2023-09-19,New
746,Customer_746,JP Nagar,2023-01-10,Premium
747,Customer_747,Koramangala 6th Block,2023-08-22,New
748,Customer_748,Frazer Town,2022-08-25,Returning
751,Customer_751,Bellandur,2022-10-22,Returning
752,Customer_752,Electronic City,2022-09-30,New
753,Customer_753,Bellandur,2022-04-16,New
754,Customer_754,St. Marks Road,2022-12-16,Returning
756,Customer_756,HSR,2022-08-25,Premium
757,Customer_757,Residency Road,2022-11-03,New
758,Customer_758,Ulsoor,2022-09-20,New
759,Customer_759,Rajajinagar,2022-07-09,Premium
760,Customer_760,Indiranagar,2022-04-25,New
762,Customer_762,BTM,2023-08-11,Returning
763,Customer_763,Lavelle Road,2022-12-02,New
764,Customer_764,Jayanagar,2022-08-19,Returning
765,Customer_765,Wilson Garden,2022-01-12,New
766,Customer_766,Indiranagar,2022-01-22,New
767,Customer_767,Old Airport Road,2023-02-16,Returning
768,Customer_768,Basavanagudi,2023-10-08,Returning
769,Customer_769,Brookefield,2022-03-13,New
770,Customer_770,Brigade Road,2023-09-27,Returning
772,Customer_772,Electronic City,2022-11-30,Returning
773,Customer_773,Whitefield,2023-04-13,New
775,Customer_775,Seshadripuram,2023-08-02,New
776,Customer_776,BTM,2022-10-18,New
777,Customer_777,Frazer Town,2022-12-03,Returning
778,Customer_778,Richmond Road,2023-04-12,New
779,Customer_779,BTM,2022-08-26,New
780,Customer_780,Bellandur,2022-03-16,New
781,Customer_781,Koramangala 4th Block,2023-04-15,Returning
782,Customer_782,Koramangala 1st Block,2023-12-25,New
783,Customer_783,Koramangala 5th Block,2023-06-23,Premium
785,Customer_785,Ejipura,2023-09-06,Returning
788,Customer_788,Shivajinagar,2023-04-02,New
789,Customer_789,Church Street,2023-01-09,New
790,Customer_790,Electronic City,2023-05-22,New
791,Customer_791,Koramangala 6th Block,2022-02-24,Returning
792,Customer_792,HSR,2023-06-03,New
793,Customer_793,Indiranagar,2022-09-02,Returning
794,Customer_794,Koramangala 6th Block,2022-04-22,New
795,Customer_795,New BEL Road,2023-04-01,Returning
796,Customer_796,Cunningham Road,2022-06-03,Returning
797,Customer_797,Whitefield,2023-10-31,New
798,Customer_798,Rajajinagar,2023-06-04,New
799,Customer_799,Brigade Road,2022-07-14,New
800,Customer_800,New BEL Road,2022-11-12,Returning
801,Customer_801,Commercial Street,2022-04-03,New
802,Customer_802,Brigade Road,2022-09-09,New
803,Customer_803,JP Nagar,2022-03-06,Returning
804,Customer_804,Bellandur,2023-02-11,New
805,Customer_805,Bannerghatta Road,2022-01-16,Premium
806,Customer_806,Banaswadi,2023-05-06,New
807,Customer_807,Basaveshwara Nagar,2023-04-22,New
808,Customer_808,Koramangala 7th Block,2022-05-19,Returning
812,Customer_812,Koramangala 6th Block,2023-02-17,New
813,Customer_813,Banaswadi,2022-10-27,Returning
814,Customer_814,Banashankari,2023-01-10,New
815,Customer_815,Electronic City,2023-01-20,New
816,Customer_816,Marathahalli,2023-09-03,New
817,Customer_817,Banashankari,2022-03-14,New
818,Customer_818,Brigade Road,2023-08-02,Returning
819,Customer_819,Shanti Nagar,2023-05-07,New
820,Customer_820,JP Nagar,2023-08-30,New
821,Customer_821,JP Nagar,2023-06-26,New
822,Customer_822,Jayanagar,2022-10-08,Returning
823,Customer_823,HSR,2022-02-05,New
824,Customer_824,Jayanagar,2022-05-16,Returning
825,Customer_825,Koramangala 5th Block,2022-03-09,New
826,Customer_826,Whitefield,2023-08-19,Returning
827,Customer_827,Banashankari,2023-06-22,Premium
828,Customer_828,Marathahalli,2022-02-13,Returning
829,Customer_829,BTM,2023-05-11,New
830,Customer_830,Bannerghatta Road,2023-11-08,New
831,Customer_831,Marathahalli,2022-05-14,Returning
832,Customer_832,Malleshwaram,2023-10-19,New
833,Customer_833,Koramangala 5th Block,2023-05-01,Returning
834,Customer_834,Shivajinagar,2023-01-20,New
835,Customer_835,HSR,2022-06-26,New
836,Customer_836,Bellandur,2022-05-03,New
837,Customer_837,Cunningham Road,2022-04-21,New
838,Customer_838,CV Raman Nagar,2022-06-09,New
839,Customer_839,Banaswadi,2022-10-25,Returning
840,Customer_840,BTM,2023-11-29,New
841,Customer_841,Richmond Road,2022-06-09,New
842,Customer_842,JP Nagar,2023-02-22,Returning
843,Customer_843,Bannerghatta Road,2023-11-28,New
844,Customer_844,Bellandur,2023-07-28,New
845,Customer_845,BTM,2022-03-11,Returning
846,Customer_846,Koramangala 5th Block,2022-03-01,Returning
847,Customer_847,Jayanagar,2023-01-23,New
848,Customer_848,Sarjapur Road,2023-01-16,Returning
849,Customer_849,HSR,2022-06-11,Returning
851,Customer_851,Basavanagudi,2023-01-11,New
852,Customer_852,Kammanahalli,2023-06-11,Returning
854,Customer_854,HSR,2023-06-18,Returning
856,Customer_856,Marathahalli,2022-12-17,Returning
857,Customer_857,JP Nagar,2022-06-12,New
858,Customer_858,JP Nagar,2022-03-11,New
859,Customer_859,Jayanagar,2023-07-13,Returning
861,Customer_861,Vasanth Nagar,2023-11-27,New
862,Customer_862,Koramangala 5th Block,2022-02-26,New
863,Customer_863,BTM,2023-10-23,New
865,Customer_865,JP Nagar,2023-04-23,New
866,Customer_866,BTM,2022-02-27,Returning
867,Customer_867,Bannerghatta Road,2022-10-25,New
868,Customer_868,Jayanagar,2022-01-03,Returning
869,Customer_869,Whitefield,2023-03-20,New
871,Customer_871,Jayanagar,2022-01-25,Returning
872,Customer_872,Whitefield,2022-04-09,New
873,Customer_873,Kammanahalli,2023-05-19,New
874,Customer_874,Old Airport Road,2022-06-16,New
875,Customer_875,JP Nagar,2022-05-30,Returning
876,Customer_876,Kammanahalli,2022-10-12,New
877,Customer_877,Indiranagar,2023-05-01,New
878,Customer_878,Brigade Road,2022-09-05,Premium
879,Customer_879,Banashankari,2023-09-30,Premium
880,Customer_880,Cunningham Road,2023-06-06,New
881,Customer_881,Ulsoor,2022-06-08,Returning
882,Customer_882,Bannerghatta Road,2023-08-24,New
883,Customer_883,Banaswadi,2022-02-10,New
884,Customer_884,Ulsoor,2022-01-27,New
885,Customer_885,Bannerghatta Road,2022-06-29,New
886,Customer_886,Indiranagar,2022-10-16,New
888,Customer_888,Whitefield,2023-10-31,New
889,Customer_889,Electronic City,2023-08-11,New
890,Customer_890,Indiranagar,2022-10-03,Returning
891,Customer_891,Bellandur,2022-01-29,Premium
892,Customer_892,Banashankari,2023-11-13,Returning
893,Customer_893,Race Course Road,2023-02-12,New
894,Customer_894,Whitefield,2022-12-10,New
898,Customer_898,Marathahalli,2023-04-16,Premium
899,Customer_899,Jayanagar,2023-01-14,Returning
900,Customer_900,Jayanagar,2022-06-09,New
901,Customer_901,Jayanagar,2022-05-23,Returning
902,Customer_902,BTM,2023-10-09,New
903,Customer_903,Sarjapur Road,2022-07-28,New
904,Customer_904,HSR,2022-07-25,New
906,Customer_906,Koramangala 1st Block,2023-06-28,New
907,Customer_907,Whitefield,2023-07-04,New
908,Customer_908,Koramangala 7th Block,2022-12-25,Returning
909,Customer_909,Jayanagar,2022-10-31,Premium
911,Customer_911,Residency Road,2022-05-25,Returning
912,Customer_912,Brookefield,2023-02-02,Returning
913,Customer_913,HSR,2022-03-20,New
914,Customer_914,Koramangala 5th Block,2023-04-11,Returning
915,Customer_915,Ejipura,2022-10-09,New
918,Customer_918,HSR,2023-07-28,Returning
920,Customer_920,Indiranagar,2022-01-02,Returning
921,Customer_921,Shanti Nagar,2022-02-15,New
922,Customer_922,Sarjapur Road,2023-12-04,New
923,Customer_923,BTM,2023-10-23,Premium
924,Customer_924,Whitefield,2022-09-14,New
925,Customer_925,Bannerghatta Road,2022-12-07,New
926,Customer_926,Koramangala 6th Block,2022-04-16,New
927,Customer_927,Commercial Street,2023-10-10,Returning
928,Customer_928,Koramangala 5th Block,2023-07-29,New
929,Customer_929,Koramangala 4th Block,2022-06-07,Returning
930,Customer_930,Basavanagudi,2022-06-29,New
931,Customer_931,Indiranagar,2022-05-10,Returning
932,Customer_932,Koramangala 1st Block,2022-04-25,Returning
933,Customer_933,Wilson Garden,2022-05-05,Returning
934,Customer_934,BTM,2023-09-07,Returning
935,Customer_935,Koramangala 5th Block,2022-03-27,New
936,Customer_936,BTM,2022-03-03,New
937,Customer_937,Whitefield,2023-01-28,New
938,Customer_938,BTM,2022-10-18,Returning
939,Customer_939,Banashankari,2023-08-24,Premium
940,Customer_940,Koramangala 1st Block,2023-06-09,New
941,Customer_941,BTM,2022-05-29,New
942,Customer_942,Jayanagar,2022-12-07,Returning
943,Customer_943,Marathahalli,2022-01-24,New
945,Customer_945,Koramangala 4th Block,2022-05-19,Returning
946,Customer_946,Marathahalli,2022-08-20,Premium
947,Customer_947,Basavanagudi,2023-08-26,New
949,Customer_949,Koramangala 6th Block,2022-05-23,New
951,Customer_951,Lavelle Road,2023-11-26,Returning
952,Customer_952,St. Marks Road,2023-12-18,New
953,Customer_953,Brigade Road,2022-07-05,New
954,Customer_954,Sarjapur Road,2022-11-29,New
955,Customer_955,CV Raman Nagar,2023-11-23,New
957,Customer_957,Whitefield,2022-11-18,New
958,Customer_958,Kalyan Nagar,2022-10-13,New
959,Customer_959,Koramangala 7th Block,2022-02-28,New
960,Customer_960,Basavanagudi,2023-07-17,Returning
961,Customer_961,HSR,2022-11-21,Returning
962,Customer_962,HSR,2022-07-20,New
963,Customer_963,BTM,2023-11-20,New
964,Customer_964,Domlur,2022-10-09,New
965,Customer_965,Koramangala 1st Block,2022-08-06,New
966,Customer_966,Ejipura,2023-11-25,Returning
967,Customer_967,Jayanagar,2022-09-28,New
968,Customer_968,Jayanagar,2023-11-29,New
969,Customer_969,Jayanagar,2023-08-15,New
972,Customer_972,Banaswadi,2023-02-21,New
973,Customer_973,HSR,2023-11-03,Returning
974,Customer_974,Malleshwaram,2023-07-27,New
975,Customer_975,Vasanth Nagar,2022-01-30,Returning
976,Customer_976,Koramangala 1st Block,2022-04-26,Returning
977,Customer_977,Banashankari,2023-05-13,Premium
978,Customer_978,BTM,2022-09-13,New
979,Customer_979,BTM,2022-06-13,New
980,Customer_980,Jayanagar,2023-02-04,New
981,Customer_981,Residency Road,2023-09-27,Returning
982,Customer_982,Bannerghatta Road,2023-12-17,Returning
983,Customer_983,Koramangala 8th Block,2022-10-26,Returning
984,Customer_984,Koramangala 1st Block,2023-09-30,Returning
986,Customer_986,BTM,2022-07-07,New
987,Customer_987,Rajajinagar,2022-01-14,New
988,Customer_988,Domlur,2022-01-03,Returning
989,Customer_989,Brigade Road,2022-01-26,New
990,Customer_990,Kalyan Nagar,2022-04-10,New
991,Customer_991,Whitefield,2023-06-01,Returning
992,Customer_992,HSR,2023-08-31,Returning
993,Customer_993,JP Nagar,2023-03-10,Returning
994,Customer_994,BTM,2022-04-25,Returning
995,Customer_995,Marathahalli,2022-06-01,New
996,Customer_996,Koramangala 4th Block,2023-04-05,Returning
998,Customer_998,Bannerghatta Road,2022-01-03,Returning
999,Customer_999,BTM,2022-10-15,New
1001,Customer_1001,Whitefield,2023-10-09,New
1002,Customer_1002,Frazer Town,2023-05-30,Premium
1004,Customer_1004,Shivajinagar,2023-03-06,New
1005,Customer_1005,Jeevan Bhima Nagar,2022-04-14,New
1006,Customer_1006,BTM,2022-02-17,Premium
1008,Customer_1008,Shivajinagar,2022-02-04,New
1009,Customer_1009,Whitefield,2022-11-08,Returning
1010,Customer_1010,Indiranagar,2023-06-08,Premium
1011,Customer_1011,Bommanahalli,2022-11-10,Returning
1012,Customer_1012,Shivajinagar,2023-07-11,New
1013,Customer_1013,Old Airport Road,2023-02-20,New
1015,Customer_1015,Banashankari,2023-04-15,New
1016,Customer_1016,Indiranagar,2023-11-11,Returning
1017,Customer_1017,New BEL Road,2023-07-02,Returning
1018,Customer_1018,Kammanahalli,2023-10-17,Returning
1019,Customer_1019,BTM,2022-06-10,New
1020,Customer_1020,Rajajinagar,2022-01-01,Returning
1021,Customer_1021,Frazer Town,2023-12-06,Returning
1022,Customer_1022,Indiranagar,2022-09-26,New
1024,Customer_1024,JP Nagar,2023-06-24,Premium
1025,Customer_1025,BTM,2023-03-14,New
1026,Customer_1026,Koramangala 4th Block,2022-05-21,New
1029,Customer_1029,Marathahalli,2022-12-23,Returning
1030,Customer_1030,Indiranagar,2022-09-29,New
1031,Customer_1031,Race Course Road,2022-09-07,Returning
1032,Customer_1032,Whitefield,2022-12-29,Returning
1033,Customer_1033,Indiranagar,2023-04-19,New
1035,Customer_1035,Koramangala 5th Block,2022-05-29,Returning
1036,Customer_1036,Brookefield,2023-09-19,New
1037,Customer_1037,Koramangala 6th Block,2022-01-18,New
1038,Customer_1038,Ejipura,2022-05-16,New
1039,Customer_1039,Koramangala 7th Block,2022-01-31,New
1040,Customer_1040,Rajajinagar,2022-09-08,New
1041,Customer_1041,Basavanagudi,2022-05-13,New
1042,Customer_1042,Jayanagar,2023-09-04,Returning
1043,Customer_1043,BTM,2022-04-24,Returning
1044,Customer_1044,Kammanahalli,2023-03-19,Returning
1047,Customer_1047,Bannerghatta Road,2022-03-06,Returning
1048,Customer_1048,Koramangala 2nd Block,2022-12-10,Returning
1049,Customer_1049,Bannerghatta Road,2022-10-22,New
1050,Customer_1050,Koramangala 6th Block,2023-04-15,New
1051,Customer_1051,Koramangala 7th Block,2022-04-14,Returning
1052,Customer_1052,BTM,2022-10-16,New
1054,Customer_1054,BTM,2022-11-21,New
1055,Customer_1055,BTM,2022-10-07,Premium
1056,Customer_1056,JP Nagar,2022-05-18,New
1057,Customer_1057,South Bangalore,2022-08-11,New
1058,Customer_1058,Koramangala 5th Block,2022-03-06,New
1059,Customer_1059,Jayanagar,2023-01-05,New
1060,Customer_1060,Jayanagar,2023-01-14,New
1061,Customer_1061,Banashankari,2023-01-06,New
1062,Customer_1062,Bannerghatta Road,2023-03-24,New
1063,Customer_1063,JP Nagar,2022-12-19,Returning
1066,Customer_1066,Indiranagar,2023-08-04,New
1067,Customer_1067,Ejipura,2023-04-01,Returning
1068,Customer_1068,Ulsoor,2023-12-06,Returning
1069,Customer_1069,Cunningham Road,2023-10-23,New
1070,Customer_1070,Whitefield,2022-10-24,Returning
1071,Customer_1071,Church Street,2022-11-08,Returning
1072,Customer_1072,Koramangala 7th Block,2022-07-23,New
1073,Customer_1073,Church Street,2022-06-15,Returning
1074,Customer_1074,Bannerghatta Road,2023-10-01,Returning
1075,Customer_1075,Koramangala 5th Block,2023-04-20,New
1076,Customer_1076,Indiranagar,2023-06-03,New
1077,Customer_1077,BTM,2023-06-11,Returning
1078,Customer_1078,Seshadripuram,2023-12-06,New
1079,Customer_1079,Ejipura,2023-08-15,Returning
1080,Customer_1080,HSR,2022-11-05,New
1082,Customer_1082,Bannerghatta Road,2022-11-29,Returning
1083,Customer_1083,Electronic City,2022-05-10,New
1084,Customer_1084,MG Road,2022-08-09,New
1085,Customer_1085,JP Nagar,2022-05-13,Returning
1086,Customer_1086,Bannerghatta Road,2022-04-25,Returning
1088,Customer_1088,Koramangala 4th Block,2023-05-10,Returning
1089,Customer_1089,Banashankari,2022-01-06,Returning
1090,Customer_1090,Lavelle Road,2023-01-07,Returning
1091,Customer_1091,MG Road,2022-03-08,Premium
1093,Customer_1093,Banashankari,2022-10-13,New
1094,Customer_1094,JP Nagar,2022-03-23,Premium
1095,Customer_1095,Electronic City,2022-09-13,New
1096,Customer_1096,HSR,2022-12-12,New
1097,Customer_1097,Jayanagar,2022-03-09,Returning
1098,Customer_1098,JP Nagar,2023-07-05,Returning
1099,Customer_1099,BTM,2023-10-24,Premium
1100,Customer_1100,Basavanagudi,2022-09-11,Returning
