order_id,restaurant_id,customer_id,order_date,order_value,delivery_time_mins,order_status,quantity
1224,30943,4808,2023-02-27,1123,67,Delivered,1
1226,13410,7348,2023-11-21,1449,49,Delivered,3
1231,11102,10221,2023-11-27,905,29,Delivered,3
1236,50200,13011,2025-02-11,1374,59,Delivered,2
1243,13442,12632,2024-02-04,498,35,Delivered,4
1248,50842,11785,2023-04-11,1054,49,Delivered,4
1249,7970,6978,2023-04-05,746,45,Delivered,1
1250,24996,1950,2024-12-17,1363,32,Delivered,1
1254,29340,2453,2024-10-17,167,67,Cancelled,1
1263,39396,7170,2024-12-01,1386,60,Delivered,1
1273,38513,17394,2024-04-29,435,22,Delivered,1
1274,2331,11536,2025-02-14,497,54,Delivered,4
1280,16889,11905,2024-02-23,592,29,Delivered,3
1282,35647,19306,2025-09-02,740,45,Delayed,4
1290,2889,10207,2023-09-03,1152,59,Delivered,2
1291,6520,19749,2025-03-13,567,44,Cancelled,1
1293,22172,5812,2023-10-31,683,38,Delivered,2
1296,39121,16606,2023-06-04,348,66,Delivered,1
1297,50855,13044,2023-10-22,1093,56,Delivered,4
1298,41960,6508,2025-04-13,1080,63,Delivered,4
1299,38653,8003,2023-06-29,729,41,Delivered,1
1302,13641,15725,2023-01-10,1080,60,Delivered,1
1305,2006,4471,2024-08-24,449,67,Delivered,3
1307,35811,9033,2025-01-21,329,29,Delivered,3
1309,5370,3204,2025-06-26,735,27,Delivered,2
1315,21770,2485,2023-07-15,300,35,Delivered,1
1316,8102,6943,2025-04-20,989,34,Delivered,2
1317,12088,7317,2024-12-30,1446,69,Delivered,2
1319,13662,14676,2023-09-15,1447,53,Delivered,4
1320,1195,13741,2025-04-06,377,30,Delivered,2
1323,17160,6603,2023-01-11,280,60,Delivered,1
1325,401,15252,2023-12-08,960,25,Delivered,4
1326,3939,13110,2023-03-11,920,37,Delivered,2
1329,18067,146,2023-03-14,690,68,Delivered,4
1330,55016,563,2023-12-04,271,39,Delayed,2
1331,50682,15189,2024-09-23,448,65,Cancelled,1
1333,17635,15888,2023-07-02,1311,54,Delayed,3
1335,13453,9170,2023-03-13,1013,37,Delivered,2
1336,42405,11266,2024-08-11,332,40,Delivered,3
1337,32978,925,2025-04-11,719,50,Delivered,3
1338,581,10313,2023-03-27,194,65,Delivered,4
1340,7239,11349,2025-08-29,375,69,Delivered,1
1344,52322,8654,2025-04-06,839,51,Delivered,3
1347,6052,17824,2023-06-20,1002,31,Delivered,2
1348,25678,5726,2025-08-26,776,49,Delivered,4
1349,27535,10988,2025-08-09,1100,34,Delivered,3
1350,27210,4132,2024-07-12,1005,59,Delivered,4
1355,24874,5270,2025-08-23,1471,51,Delivered,2
1356,24830,17848,2024-10-23,331,45,Delivered,3
1359,55687,2374,2023-01-25,293,50,Delivered,3
1360,789,6606,2024-06-24,762,38,Delivered,4
1364,19316,12868,2024-04-03,827,42,Delivered,1
1365,20326,3038,2024-05-07,394,68,Delivered,1
1366,47622,16848,2023-02-13,995,59,Delivered,3
1368,47482,10900,2023-12-11,1486,61,Delivered,2
1373,41136,7348,2023-06-25,1190,51,Delivered,4
1375,20112,12534,2024-12-08,852,65,Delivered,3
1376,12030,11408,2024-06-11,504,51,Delivered,4
1377,42928,5579,2025-08-23,652,66,Delivered,3
1378,21061,12129,2024-04-29,1351,45,Delivered,3
1381,51658,1738,2024-04-03,708,44,Delivered,2
1383,2852,8539,2024-09-26,1026,44,Delivered,2
1386,21295,15116,2025-06-10,185,37,Delivered,4
1391,46946,10965,2024-10-28,1408,21,Delayed,3
1394,4898,18597,2024-08-17,1001,21,Delivered,2
1396,38823,17035,2023-03-30,528,61,Delivered,3
1397,31048,17122,2024-03-01,394,22,Delivered,1
1398,4419,325,2025-08-13,788,30,Delivered,3
1401,40723,1948,2023-12-20,694,38,Delivered,4
1406,5716,4197,2023-08-24,1278,34,Delivered,4
1409,48615,19802,2023-07-01,535,62,Delivered,4
1412,29931,9639,2025-08-12,1149,51,Delayed,3
1414,4445,18652,2024-09-25,501,40,Delivered,1
1418,33853,13466,2024-09-14,372,21,Delivered,4
1420,52169,18222,2025-09-21,376,62,Delivered,4
1421,43087,796,2023-11-25,834,49,Delivered,4
1423,24757,11836,2023-03-07,964,24,Delivered,1
1424,47525,15718,2024-11-29,1283,66,Delivered,1
1430,53438,33,2023-03-27,800,68,Delivered,1
1434,10041,10693,2024-07-19,1080,39,Delivered,2
1435,40677,10636,2025-01-22,793,36,Delivered,4
1436,45524,3501,2025-02-28,1274,42,Delivered,1
1439,49490,12159,2024-11-06,356,34,Delivered,2
1441,47328,765,2025-07-11,991,24,Delivered,2
1443,42937,16814,2023-12-20,193,42,Delivered,4
1445,36068,19749,2024-03-14,667,44,Delivered,1
1447,5904,1222,2025-02-04,369,37,Delivered,2
1448,15247,8408,2024-12-13,993,48,Delivered,1
1450,11770,7128,2023-09-28,612,39,Delivered,2
1451,50821,9469,2024-06-28,490,33,Delivered,4
1454,45296,6556,2023-09-15,937,34,Delayed,2
1458,19137,1784,2023-04-24,1017,49,Delivered,3
1466,37300,2840,2024-10-16,1374,45,Delivered,2
1467,53684,2370,2025-01-16,336,31,Delivered,2
1469,6946,10505,2025-03-02,275,50,Cancelled,2
1470,51539,16021,2023-11-29,873,28,Delayed,2
1471,31075,6975,2023-09-19,716,60,Delivered,4
1479,47533,9160,2023-06-12,1174,59,Delivered,3
1480,4704,5648,2024-02-12,1194,48,Delivered,1
1481,17007,6555,2024-09-10,1150,67,Delivered,1
1483,33266,12430,2023-04-10,1029,38,Delivered,1
1485,23596,9595,2024-05-21,997,59,Delivered,1
1486,24235,4593,2023-01-21,696,34,Delivered,4
1487,5831,17134,2025-06-24,1355,31,Delivered,2
1491,29829,18619,2023-03-03,1117,43,Delivered,2
1492,40761,170,2024-10-11,1315,42,Delivered,2
1501,21113,446,2025-05-30,842,55,Delivered,3
1503,8673,6445,2024-10-17,945,43,Delivered,4
1504,33701,8845,2025-01-03,1094,24,Delivered,2
1508,26602,2971,2024-07-16,398,21,Delivered,2
1510,40411,8564,2023-02-19,478,27,Delivered,2
1513,13923,8678,2024-12-19,365,22,Delivered,3
1514,32458,13727,2023-04-20,875,33,Delivered,1
1519,2420,16406,2024-06-03,300,53,Delivered,2
1526,4729,1405,2025-05-06,908,68,Delivered,1
1527,27719,19994,2023-04-30,557,39,Delivered,3
1530,30245,19079,2024-07-17,984,48,Delivered,1
1531,28707,9082,2024-10-15,1430,49,Delivered,3
1534,48074,14800,2023-04-15,299,51,Delivered,1
1535,47056,9729,2023-06-01,853,48,Delivered,1
1538,27904,13368,2024-05-06,1354,29,Delivered,3
1539,40198,17865,2025-01-31,1054,40,Delivered,1
1540,49580,17275,2023-04-07,1367,66,Delivered,4
1541,1978,4335,2024-09-20,490,29,Delivered,4
1542,3485,19522,2024-07-06,933,61,Delivered,1
1544,286,4555,2023-04-16,462,48,Delivered,2
1546,34950,13498,2024-02-01,1260,59,Delivered,1
1547,47830,6638,2024-06-22,1088,21,Delivered,3
1551,32655,16645,2023-01-15,1367,20,Delivered,2
1562,24913,4445,2024-05-08,1370,38,Delivered,4
1563,21469,12795,2025-09-18,350,48,Delivered,3
1568,50339,9896,2023-03-03,245,52,Delivered,2
1576,21696,11413,2024-09-27,974,59,Delivered,1
1579,46536,7303,2024-03-21,1037,44,Delivered,2
1581,34986,12977,2023-10-16,257,57,Delivered,1
1584,20733,9162,2024-08-12,907,26,Delivered,4
1588,16877,9608,2024-12-09,627,20,Delivered,2
1590,29891,4629,2024-10-07,976,62,Delayed,4
1591,19630,6479,2023-01-12,970,32,Delivered,2
1592,14097,15584,2025-05-10,201,67,Delivered,4
1597,15525,9712,2023-06-20,1301,33,Delayed,3
1599,45192,4552,2024-05-13,640,43,Delivered,2
1602,20971,11608,2023-08-24,315,51,Delivered,2
1604,27927,18519,2023-09-10,1358,28,Delivered,1
1607,10436,3313,2025-03-02,578,35,Delayed,4
1612,55908,7676,2023-07-01,1173,30,Delivered,3
1613,44920,14164,2025-06-28,428,37,Delivered,3
1616,55959,15887,2024-05-21,485,56,Cancelled,2
1617,15284,17777,2023-09-29,305,67,Delivered,3
1620,23667,17220,2025-08-17,951,57,Delivered,2
1626,5821,1901,2025-03-20,237,59,Delivered,1
1628,24979,315,2025-09-17,557,34,Delivered,4
1629,41406,6368,2025-09-25,1031,59,Delivered,1
1635,20953,470,2023-03-14,511,65,Delivered,1
1636,34814,15913,2024-12-21,1256,40,Delayed,3
1644,49895,11794,2025-03-11,1216,46,Delivered,3
1645,13553,8807,2023-04-17,1290,39,Delivered,1
1646,26810,11441,2023-02-26,525,52,Delayed,2
1647,19110,9442,2024-10-05,1217,20,Delivered,2
1649,26349,12744,2023-03-20,550,59,Delivered,1
1651,4793,2925,2024-10-02,1277,22,Delivered,4
1652,54429,10567,2025-07-14,713,33,Delivered,4
1653,38885,12337,2025-02-14,1176,43,Delivered,2
1654,28153,732,2024-02-20,1471,68,Delivered,2
1658,5715,1336,2023-05-14,400,32,Delivered,4
1662,19125,4152,2024-02-06,583,50,Delivered,4
1665,33985,12023,2023-08-05,553,64,Delivered,4
1666,26943,2914,2023-01-04,691,38,Delivered,4
1669,32830,18596,2024-12-23,1141,65,Delivered,3
1670,2343,10330,2023-11-28,243,26,Delivered,3
1673,41962,16783,2023-03-16,1169,31,Delivered,3
1679,17181,737,2025-07-13,1306,58,Delivered,4
1684,2109,6615,2023-08-12,500,61,Delivered,2
1685,54538,6844,2023-03-03,1398,59,Cancelled,3
1686,1358,6346,2025-07-19,1154,64,Delivered,1
1689,49290,18322,2024-02-22,320,58,Delivered,2
1691,20223,10619,2024-06-17,152,60,Delivered,2
1693,39546,9720,2024-02-02,259,46,Delivered,4
1695,270,11707,2023-11-09,1147,35,Delivered,2
1696,54089,9595,2024-08-07,833,33,Cancelled,4
1697,15612,17693,2024-08-25,185,22,Delivered,2
1698,26131,16837,2023-01-13,247,60,Delayed,3
1699,27995,12400,2024-09-21,752,50,Delivered,4
1701,23086,3972,2023-11-30,599,24,Delivered,3
1703,53579,6717,2024-10-13,1183,46,Delivered,3
1705,22784,4710,2023-05-05,791,67,Delivered,1
1706,10766,12276,2023-02-26,319,68,Delivered,2
1707,45022,12882,2023-05-28,1245,67,Delivered,1
1708,11585,17606,2023-12-02,411,64,Delivered,4
1711,6573,19702,2024-09-27,1063,24,Delivered,4
1713,34647,18355,2024-01-17,1263,60,Delivered,3
1714,29099,7778,2024-05-23,1417,57,Delivered,1
1715,29371,15469,2023-07-07,1099,33,Delayed,4
1719,35593,10511,2023-07-01,393,31,Delivered,2
1721,46258,7617,2024-08-08,881,33,Delivered,4
1726,32458,15718,2023-07-06,653,29,Delayed,4
1727,19786,220,2023-04-03,341,61,Delivered,2
1728,38303,11233,2024-11-15,398,60,Delivered,2
1730,36235,12595,2025-05-13,356,24,Delivered,1
1731,37919,8475,2024-02-25,1005,48,Delivered,3
1733,22616,18107,2025-02-14,953,55,Delivered,4
1736,38531,18361,2024-02-27,360,63,Delivered,4
1737,25557,2860,2024-10-07,949,33,Delivered,1
1738,10732,16425,2023-06-24,1109,24,Delivered,4
1739,45498,15598,2023-05-12,954,34,Cancelled,3
1740,43423,7600,2024-03-14,653,34,Delivered,3
1742,33056,11310,2023-06-13,1336,44,Delivered,3
1743,10656,8157,2023-02-11,996,27,Delivered,3
1744,6687,7593,2023-09-10,554,33,Cancelled,2
1746,36934,9526,2025-04-26,491,30,Delivered,1
1747,32221,2586,2023-06-22,499,43,Delivered,2
1748,45773,4530,2023-03-24,1474,45,Delivered,2
1749,48381,7790,2023-01-27,476,23,Delivered,4
1751,6482,1614,2023-02-10,1010,54,Delayed,1
1753,31436,8206,2023-05-29,1004,61,Delivered,3
1756,22906,13651,2025-03-01,734,54,Delivered,2
1758,36122,5737,2024-10-25,1183,62,Delivered,2
1759,16250,8964,2023-05-24,319,29,Delayed,4
1760,51701,15380,2025-09-20,878,27,Delayed,3
1761,23037,19039,2023-03-14,737,60,Delivered,1
1763,45158,15439,2023-02-01,641,61,Delivered,4
1768,42672,14904,2023-04-15,908,58,Delivered,1
1769,55784,14886,2024-10-04,1433,46,Delivered,3
1772,54891,9057,2024-01-04,343,21,Delayed,1
1777,29559,8447,2023-05-04,443,31,Cancelled,1
1778,41310,17188,2025-04-21,1377,65,Delayed,4
1779,32445,6860,2024-05-19,383,69,Delivered,1
1785,41917,19429,2024-06-16,1150,42,Delivered,2
1786,5976,1111,2023-09-01,1066,56,Delivered,3
1792,13092,11571,2025-04-01,1258,42,Delivered,1
1794,23860,4545,2023-03-31,1056,67,Delayed,3
1797,54589,5273,2023-08-10,832,36,Delivered,3
1798,33802,1369,2025-08-18,1229,43,Delivered,4
1803,39705,2548,2025-06-28,268,37,Delivered,3
1804,41166,13545,2025-04-12,658,44,Delivered,2
1806,33268,1764,2025-08-21,1266,61,Delivered,1
1807,20444,1392,2024-04-10,887,33,Delivered,3
1811,40807,5418,2024-04-24,567,68,Delivered,4
1814,39226,10070,2025-05-31,1417,50,Delivered,2
1816,13889,8713,2023-06-18,902,56,Delivered,4
1818,21486,4032,2023-10-28,1211,54,Delivered,2
1820,21094,6275,2024-05-17,927,27,Delivered,4
1821,45781,709,2025-09-02,863,30,Delivered,2
1825,10497,1957,2025-09-05,1257,40,Delivered,4
1828,34718,16185,2024-03-28,1052,59,Delivered,1
1835,45280,18300,2025-06-17,1333,61,Delayed,4
1836,19849,8517,2024-01-01,811,62,Delivered,2
1839,8474,1924,2023-01-12,606,20,Delivered,1
1840,49039,8366,2024-05-05,429,36,Delivered,1
1841,3431,19680,2023-06-19,547,44,Delivered,1
1844,29133,17668,2023-12-13,842,46,Delivered,3
1847,3392,2753,2023-07-27,1418,47,Cancelled,4
1853,721,9273,2024-02-25,810,53,Cancelled,1
1855,11995,17992,2023-06-24,213,43,Delivered,3
1857,28975,13748,2024-06-09,799,20,Delivered,3
1861,53751,16931,2024-08-11,971,43,Delivered,2
1863,9863,4719,2023-06-11,1013,33,Delivered,4
1864,14723,6950,2023-03-12,341,22,Delivered,4
1871,24911,1545,2023-04-06,260,61,Delayed,4
1874,31366,14596,2024-05-15,1091,62,Delivered,4
1875,21476,3044,2023-03-03,823,68,Delivered,1
1877,15677,3850,2023-10-26,1166,31,Delivered,4
1880,12075,42,2025-05-03,1438,34,Delivered,4
1882,16030,4120,2023-10-15,801,32,Delivered,1
1886,11032,5777,2024-08-28,508,26,Delivered,1
1905,9483,14045,2023-11-02,306,27,Delivered,4
1906,21610,9695,2023-12-17,172,68,Delivered,1
1909,29067,14751,2024-11-28,1415,69,Delivered,1
1911,751,2492,2024-08-07,863,64,Delivered,3
1912,45862,3537,2023-01-08,1395,45,Cancelled,3
1914,31971,18108,2023-12-18,548,57,Delivered,2
1915,31276,16160,2024-02-15,715,32,Delivered,3
1919,28050,611,2025-07-30,1002,60,Delivered,1
1920,4954,5819,2025-03-19,1459,36,Delivered,4
1925,11405,17484,2025-07-18,1208,32,Cancelled,4
1927,42657,16088,2024-11-18,869,29,Delivered,3
1930,7688,19673,2023-08-19,834,39,Delivered,2
1931,5532,19757,2024-10-22,1375,34,Delivered,2
1932,11496,1704,2025-08-21,995,55,Delivered,3
1933,4950,19919,2025-06-28,1479,32,Delivered,1
1934,18279,590,2025-09-01,753,45,Delivered,1
1935,40026,7633,2025-07-19,1183,59,Delivered,3
1937,32863,10841,2024-09-17,724,43,Delivered,1
1942,41117,11506,2025-05-08,1346,53,Delivered,4
1947,14400,4892,2025-06-07,710,37,Delivered,3
1952,44320,18683,2025-04-18,1338,25,Cancelled,3
1956,38209,5943,2023-02-22,660,66,Delivered,4
1958,41489,10061,2024-04-10,258,46,Cancelled,4
1959,53160,10861,2024-09-19,1379,48,Delivered,3
1962,12480,1716,2024-06-25,1050,52,Delivered,2
1967,49548,11819,2024-02-19,867,61,Delivered,2
1968,38131,4836,2024-07-09,956,40,Delivered,2
1970,35803,5308,2024-04-05,523,63,Delivered,2
1974,9959,17144,2023-09-04,210,39,Delivered,1
1981,53246,5552,2025-03-04,737,66,Cancelled,3
1982,38496,15582,2025-06-10,1326,35,Delivered,3
1983,22951,9563,2025-09-09,311,48,Delayed,1
1984,42300,14479,2025-06-10,310,39,Cancelled,3
1985,10595,16943,2025-02-06,323,46,Delayed,3
1986,16551,4772,2023-06-14,1048,21,Delivered,3
1989,3378,12151,2024-08-18,499,59,Delivered,2
1990,47079,19177,2023-02-06,1047,41,Cancelled,3
1992,48601,5198,2024-05-25,622,58,Delivered,3
1993,8067,7602,2025-06-15,165,49,Delayed,2
1994,42611,6108,2024-05-11,1360,53,Delivered,2
1997,8414,9931,2024-02-07,1371,53,Delivered,3
2002,1848,9234,2023-02-21,1459,60,Delivered,4
2006,16691,9621,2023-02-01,494,58,Delivered,3
2007,37905,6617,2024-12-08,601,63,Delivered,2
2012,25847,8643,2025-06-20,304,52,Cancelled,2
2016,37610,16223,2024-10-06,544,51,Delivered,4
2017,1056,3784,2024-07-25,603,31,Delivered,3
2018,34175,3721,2025-06-05,506,24,Cancelled,1
2021,41938,7913,2025-03-18,1250,54,Delivered,1
2023,17787,381,2025-02-04,680,67,Delivered,2
2025,49562,6345,2025-02-07,1498,23,Delayed,4
2026,2003,18765,2025-03-01,1376,69,Delivered,1
2027,1375,7476,2025-05-15,591,44,Delivered,1
2031,44819,4299,2023-12-12,722,57,Cancelled,4
2032,24289,3741,2023-01-24,402,65,Cancelled,2
2033,39803,14800,2024-05-03,371,50,Delivered,4
2036,29158,14933,2024-01-30,899,66,Delivered,1
2037,35742,13336,2025-08-01,1489,20,Delayed,2
2043,21410,6854,2025-05-26,682,59,Delivered,3
2044,17763,14711,2025-05-11,1149,40,Delivered,3
2045,43508,2307,2025-01-05,164,27,Delivered,1
2047,28706,3516,2023-08-26,932,23,Cancelled,4
2048,2840,6885,2023-12-31,911,46,Delivered,1
2049,55463,3639,2023-07-15,562,59,Delivered,3
2050,17633,871,2023-06-08,273,61,Delivered,2
2051,38139,16046,2025-08-17,363,28,Delivered,2
2057,30939,5,2025-05-30,388,47,Cancelled,3
2059,629,15968,2024-12-31,467,61,Delivered,4
2060,20387,3307,2024-04-12,596,37,Delayed,3
2062,34127,19597,2025-02-28,816,22,Cancelled,3
2063,22060,13405,2025-05-26,735,22,Delivered,3
2067,13329,1973,2024-11-23,541,67,Delivered,2
2068,35095,8863,2024-04-29,921,20,Delivered,2
2071,50358,180,2023-12-12,787,31,Delivered,4
2073,39266,477,2023-04-09,1049,53,Delivered,4
2074,41925,17427,2024-03-25,838,29,Delivered,1
2078,47951,1203,2025-06-19,400,36,Delivered,4
2080,44344,1043,2025-07-18,803,67,Cancelled,4
2084,25366,19788,2024-12-22,1397,25,Delayed,1
2087,23930,7699,2025-07-09,1125,64,Delayed,1
2088,23477,10943,2024-03-31,528,24,Cancelled,1
2090,32193,13194,2023-10-21,653,42,Delivered,3
2093,2680,15632,2023-07-31,370,65,Delayed,1
2094,28250,12935,2023-08-21,1340,45,Delivered,3
2096,34275,19632,2024-01-19,673,61,Delivered,2
2099,36002,6613,2024-06-01,464,66,Delivered,4
2105,43132,17851,2025-04-15,1418,25,Cancelled,1
2106,15076,15897,2024-08-31,1149,27,Delivered,2
2107,12074,1252,2025-05-18,804,21,Delayed,2
2109,11570,11380,2023-05-01,527,63,Delivered,3
2111,49508,4811,2023-01-01,703,68,Delivered,2
2115,38881,9821,2024-04-08,857,37,Delivered,2
2117,33288,13686,2025-01-29,513,34,Delivered,3
2119,8075,19071,2025-01-21,456,46,Delivered,3
2121,20726,15972,2024-01-22,1084,20,Delivered,4
2123,24979,16047,2023-02-25,1129,39,Delivered,4
2125,24190,9574,2025-06-22,422,61,Delivered,2
2127,4383,9268,2023-08-09,1428,32,Cancelled,4
2129,49657,4129,2025-04-30,952,69,Delivered,2
2131,27467,275,2024-05-12,888,50,Delivered,4
2133,9383,14440,2025-07-16,641,58,Delivered,4
2137,25999,13557,2023-12-11,1329,25,Delivered,2
2138,36276,6987,2023-08-21,739,63,Delayed,1
2140,1564,3839,2025-03-15,1188,29,Delivered,3
2141,36587,14937,2025-09-19,899,61,Delivered,2
2142,40482,16418,2023-12-26,769,61,Delivered,4
2145,28694,7789,2024-10-08,1234,58,Delivered,4
2151,43646,7656,2025-05-12,179,34,Delivered,2
2156,55672,11711,2023-02-20,1208,55,Delivered,3
2162,37239,1717,2024-11-08,1021,27,Delivered,3
2164,26950,1586,2024-08-12,1427,68,Delivered,2
2166,45305,19238,2025-01-18,1405,48,Delivered,2
2168,16909,12419,2024-06-19,453,32,Delivered,1
2169,3967,5728,2025-01-17,1236,29,Delivered,4
2171,42877,265,2023-05-30,469,52,Delivered,2
2172,55860,8874,2025-01-26,689,42,Delivered,3
2175,28016,783,2023-06-06,196,67,Delivered,3
2176,30750,18665,2025-01-28,368,30,Delivered,1
2178,21080,19947,2024-12-08,274,39,Delivered,4
2180,33087,16096,2023-08-06,1318,22,Delivered,4
2184,21912,6270,2024-02-07,1136,21,Delivered,4
2188,48945,6591,2023-12-20,513,45,Delivered,4
2189,4343,19352,2025-06-12,480,65,Delivered,2
2190,52531,3188,2025-02-08,282,39,Delivered,3
2192,44969,6451,2025-06-28,274,22,Delivered,3
2193,2044,12220,2023-07-22,703,42,Delivered,2
2197,38846,4115,2024-10-14,877,35,Delayed,3
2201,53229,8954,2025-05-16,798,69,Delivered,3
2207,11949,12944,2023-06-27,1410,28,Delivered,4
2208,53305,8839,2024-07-25,748,22,Delayed,2
2209,258,14706,2023-12-16,299,57,Delayed,3
2210,52255,6342,2023-08-26,915,22,Delayed,3
2212,11851,10701,2024-01-28,440,55,Delivered,3
2215,5568,16335,2024-01-04,170,61,Delivered,2
2216,696,13452,2025-06-13,1438,66,Delivered,4
2222,44227,3959,2023-09-27,1401,50,Delivered,2
2223,38963,18276,2024-01-07,1352,66,Delivered,1
2226,49592,10038,2025-03-08,839,67,Delayed,4
2229,21183,10508,2025-01-22,711,60,Delivered,3
2232,26,8776,2024-11-27,277,58,Delayed,2
2233,47340,19739,2025-01-30,199,39,Cancelled,2
2237,56192,15914,2024-07-26,526,48,Delivered,2
2238,44534,11044,2024-12-10,1324,51,Delivered,2
2240,691,12627,2024-10-31,943,56,Delivered,1
2242,368,912,2025-09-17,1310,53,Delivered,2
2245,11827,4314,2025-07-27,1068,29,Delivered,1
2248,24243,6179,2024-09-06,955,69,Delivered,4
2254,6990,12470,2024-09-14,937,37,Delivered,4
2258,5910,12066,2023-02-10,743,44,Delivered,3
2261,38462,9460,2023-06-19,264,69,Delivered,1
2262,30584,4245,2024-04-04,1215,20,Delayed,4
2267,5944,14164,2024-09-06,973,22,Delivered,3
2268,33422,19708,2024-08-29,912,67,Delivered,4
2274,50664,13028,2023-11-24,1276,33,Delivered,1
2275,26355,16600,2023-07-04,1138,66,Delivered,2
2276,25669,17105,2025-02-14,504,26,Delivered,2
2279,12378,13693,2024-04-18,544,50,Cancelled,4
2287,42009,4218,2025-03-29,512,58,Delivered,4
2288,27727,9564,2023-09-10,192,26,Delivered,2
2294,15193,8219,2023-04-04,1049,35,Cancelled,4
2305,10839,18447,2025-02-07,1382,27,Delivered,4
2310,2248,14149,2024-06-11,459,41,Delivered,1
2311,13480,7454,2025-03-07,165,43,Delivered,2
2314,36971,17796,2025-08-09,825,32,Delivered,1
2316,5495,16118,2025-09-14,468,36,Delivered,3
2322,35962,14265,2024-12-04,484,25,Delivered,3
2326,6052,18195,2024-02-29,548,67,Delayed,1
2327,31859,11110,2024-06-17,1084,64,Delivered,4
2334,37561,4286,2023-10-30,1229,55,Delivered,1
2336,51481,18186,2024-08-13,541,35,Delivered,1
2341,6770,16931,2025-05-31,747,44,Delivered,4
2342,33525,6885,2023-02-13,1027,53,Delivered,2
2344,8640,11805,2024-02-22,1302,61,Delayed,3
2347,47409,11249,2024-05-03,1155,50,Delayed,2
2349,45127,18178,2023-02-09,1410,31,Delivered,3
2351,54449,1658,2023-11-10,1424,48,Cancelled,3
2353,15879,12727,2023-08-03,565,27,Delivered,1
2359,23046,15232,2023-02-27,1310,36,Cancelled,1
2360,50915,11288,2025-08-07,815,20,Delivered,4
2362,7868,16477,2024-09-11,751,66,Delivered,4
2364,27742,14193,2024-10-17,233,56,Delivered,1
2366,53289,10546,2023-04-06,1268,64,Delivered,3
2367,31085,8272,2023-09-11,621,47,Delivered,1
2371,16206,17157,2023-01-21,1446,60,Delayed,2
2373,20658,8732,2025-03-03,467,61,Cancelled,2
2374,35670,5051,2024-09-08,257,27,Cancelled,4
2375,17576,17934,2023-07-07,892,66,Delivered,2
2376,50606,15813,2024-06-23,1228,26,Delivered,3
2381,8511,1841,2025-09-25,346,34,Delivered,1
2382,9144,6840,2023-01-31,1169,33,Cancelled,3
